,asset_id,axis-0,axis-1,axis-2,axis-3,axis-4,axis-5,axis-6,axis-7,axis-8,axis-9,axis-10,axis-11
10,1346,3.0549465880102042,2.9411471619897958,2.8962850765306123,2.666095344387755,2.8683832908163267,2.631536989795918,3.1839923469387754,2.943359375,3.353136957908163,3.1205157844387754,3.2773038903061225,3.0776466836734695
11,1355,7.716418207908164,7.623385682397959,7.824936224489796,7.782565369897959,6.919682716836735,6.879105548469388,4.0102240114795915,3.99105149872449,3.2442602040816326,3.242466517857143,6.403878348214286,6.432577327806122
12,1383,2.6222895408163267,2.7291533801020407,2.6830357142857144,2.6778539540816326,2.6338488520408165,2.851283482142857,2.6454679528061225,2.814353475765306,2.3889309630102042,2.777523118622449,2.5065967793367347,2.7088448660714284
13,1422,5.11051100127551,5.172413105867347,3.7397361288265305,3.652044802295918,2.644969706632653,2.068080357142857,3.8034917091836733,3.480827487244898,5.208844866071429,5.071368781887755,5.6167091836734695,5.569714604591836
14,1739,2.276546556122449,2.564732142857143,2.37093431122449,2.4430404974489797,2.4268773915816326,2.2449976084183674,2.569774394132653,2.1048110650510203,2.5965601084183674,2.0362523915816326,2.620575573979592,2.1196189413265305
15,1881,5.016322544642857,5.2602638711734695,5.296336894132653,5.716099330357143,4.772161989795919,4.841079400510204,4.474689094387755,3.9463488520408165,4.287647480867347,3.321010044642857,4.3310546875,4.026167889030612
16,1951,4.409418845663265,5.1030572385204085,4.272999043367347,4.648517219387755,4.525370695153061,4.075115593112245,4.654575892857143,3.4353077168367347,4.997369260204081,3.3990752551020407,5.214943399234694,4.002291932397959
17,2515,2.955974968112245,3.04996412627551,2.8210499043367347,3.3484335140306123,2.767059948979592,3.421077806122449,2.6167689732142856,3.2860132334183674,2.626275510204082,3.2489636479591835,2.7755899234693877,3.1363201530612246
18,2653,3.284538424744898,3.234474649234694,3.2410714285714284,2.9169323979591835,3.2655054209183674,2.857142857142857,3.172333386479592,2.7024673150510203,3.2314851721938775,2.7496611926020407,3.200215242346939,2.8951690051020407
19,2810,4.384646045918367,4.6225685586734695,3.470723054846939,2.830098054846939,4.073640784438775,3.9721580038265305,5.016242825255102,4.928830516581633,5.329540019132653,5.277443399234694,5.211495535714286,5.184390943877551
20,3174,5.041394292091836,5.124222735969388,4.098373724489796,3.982063137755102,3.011619100765306,2.401446906887755,3.599011479591837,2.9729751275510203,4.736268335459184,4.305544483418367,5.272540656887755,4.962830835459184
21,3463,2.77230149872449,2.738460618622449,2.8890106823979593,2.802714445153061,2.9720782844387754,2.7267817283163267,2.902782206632653,2.649115114795918,2.763950892857143,2.4700653698979593,2.6824776785714284,2.422472895408163
22,3717,3.480827487244898,3.5287388392857144,3.6371173469387754,3.602519132653061,3.769013073979592,3.463767538265306,3.4327566964285716,3.4505341198979593,3.151965082908163,3.122349330357143,3.1196189413265305,2.9505341198979593
23,3768,4.350366709183674,4.670679209183674,4.020069355867347,4.19417649872449,3.461216517857143,3.4300063775510203,3.4012476084183674,3.0061184630102042,3.998485331632653,3.520328443877551,4.726363201530612,4.108099489795919
24,3843,3.7392578125,3.6408442283163267,3.5063576211734695,3.519511320153061,3.8593351403061225,3.2885044642857144,3.6344268176020407,3.1419204400510203,3.4908721301020407,3.130420918367347,3.622867506377551,3.2849370216836733
25,3892,6.128926179846939,6.043985172193878,5.501355229591836,5.257892219387755,4.370715082908164,4.1254583864795915,3.5421117665816326,3.2009127869897958,4.815290178571429,4.480747767857143,5.726502710459184,5.6689453125
26,4171,2.7271205357142856,2.6842315051020407,2.6538982780612246,2.5358737244897958,2.803631218112245,2.56168287627551,2.8761758609693877,2.582489636479592,2.797871492346939,2.4532445790816326,2.793148118622449,2.5154057716836733
27,4687,3.8776108099489797,3.7316844706632653,3.385821906887755,3.2828643176020407,3.141143176020408,3.116031568877551,3.240314094387755,3.2464126275510203,3.548389668367347,3.503228635204082,3.686344068877551,3.7213408801020407
28,4743,4.523477359693878,4.457868303571429,4.450474330357143,4.123744419642857,4.307557397959184,3.6971460459183674,4.258968431122449,3.367705676020408,4.362264827806122,3.7462332589285716,4.339465082908164,4.066984215561225
29,4920,4.990672831632653,5.177734375,4.767358896683674,4.7744140625,4.536571269132653,4.824796715561225,4.831672512755102,5.311264349489796,5.414202008928571,5.283541932397959,5.235949457908164,4.841776945153061
30,5183,2.770228794642857,3.292350924744898,3.011360012755102,3.0851004464285716,3.1595184948979593,2.79117506377551,3.229671556122449,2.562061543367347,3.3032126913265305,2.3977200255102042,3.258888711734694,2.452048788265306
31,5475,4.292370854591836,4.367586096938775,3.4164142219387754,3.4673549107142856,3.546257174744898,3.737902582908163,4.373046875,4.251116071428571,4.861627072704081,4.6997169961734695,4.870037468112245,4.736507493622449
32,6631,5.580676020408164,5.509088010204081,5.440668845663265,5.540756536989796,5.1742865114795915,5.064273756377551,4.186304209183674,3.94351881377551,3.934390943877551,3.259327168367347,5.004145408163265,4.80500637755102
33,6696,6.483956473214286,6.884347098214286,6.8002630739795915,6.841159119897959,5.703125,5.659040178571429,4.561961894132653,3.7858139349489797,5.1645408163265305,3.652941645408163,6.145926339285714,5.19953762755102
34,6734,13.445232780612244,14.313018176020408,15.24073262117347,14.25456393494898,14.409697863520408,11.89291693239796,12.461515465561224,4.785176179846939,16.124103156887756,11.143355389030612,16.744678730867346,14.526566485969388
35,6858,2.809032206632653,3.2616788903061225,2.5710897640306123,3.0116589604591835,2.6871811224489797,2.9409279336734695,2.8189373405612246,2.9106544961734695,2.9300063775510203,2.839325573979592,3.007433832908163,2.735949457908163
36,6933,3.0080516581632653,4.538105867346939,7.040656887755102,7.3627630739795915,8.448600924744898,8.71550143494898,8.786511479591837,8.91876594387755,7.825055803571429,7.755460778061225,5.510801977040816,5.133450255102041
37,7079,3.8134167729591835,3.64437181122449,2.906070631377551,2.947564572704082,2.863958864795918,2.95296556122449,3.528599330357143,3.692980707908163,4.153419961734694,4.275669642857143,4.25456393494898,4.320731026785714
38,7163,2.2836017219387754,2.4664779974489797,2.117805325255102,2.3230428890306123,2.0928132971938775,2.438038105867347,2.345683195153061,2.4738719706632653,2.491111288265306,2.5773676658163267,2.4488201530612246,2.5118383290816326
39,7352,2.3529575892857144,3.1770966198979593,2.3065808354591835,3.3617466517857144,2.653021364795918,3.4412069515306123,2.890704719387755,3.406688456632653,2.9510522959183674,3.1966278698979593,3.042530293367347,2.7476482780612246
40,7378,9.87238919005102,10.521065848214286,7.891003667091836,8.642279177295919,4.4467873086734695,4.359813456632653,5.970503826530612,5.357780612244898,9.223991549744898,8.743562659438776,10.587332589285714,9.952048788265307
41,7473,7.945332429846939,8.076590401785714,5.30793606505102,5.5258490114795915,4.910774075255102,5.466936383928571,6.426219706632653,6.716916454081633,8.320252710459183,7.750538105867347,8.528878348214286,7.9272759885204085
42,7662,2.734554368622449,3.295619419642857,2.814433195153061,3.1821388711734695,2.775091677295918,2.9146404655612246,2.8854233099489797,2.8153101084183674,3.103535554846939,2.651885363520408,3.0809351084183674,2.611507493622449
43,7717,4.181560905612245,3.686144770408163,3.1943359375,3.0387236926020407,6.007772640306122,6.058394451530612,7.475386639030612,7.382075095663265,7.518594547193878,7.537089445153061,6.417789381377551,6.456293845663265
44,7811,4.805026307397959,4.183613679846939,4.255161830357143,4.718211894132653,6.920300542091836,7.288643973214286,8.111387914540817,8.331094547193878,8.253049266581632,8.417749521683673,6.880301339285714,6.988480548469388
45,7833,3.2253268494897958,3.0349170918367347,2.928192761479592,2.4684111926020407,3.0158840880102042,2.8581991390306123,3.0579360650510203,3.176239636479592,3.2185507015306123,3.280373086734694,3.10237962372449,3.2601841517857144
46,7911,4.9970703125,4.778997927295919,4.872169961734694,4.888751594387755,4.613500478316326,4.720723054846939,2.798907844387755,4.539779974489796,4.0454001913265305,4.571548150510204,4.565190529336735,4.701470822704081
47,7949,8.34733737244898,8.378866390306122,6.845762914540816,6.764528858418367,3.489237882653061,3.2906967474489797,4.220105229591836,4.23600924744898,7.216577646683674,7.203902264030612,8.198381696428571,8.233816964285714
48,8043,6.416553730867347,6.398656728316326,5.048070790816326,5.004464285714286,2.534458705357143,2.468929368622449,4.191027582908164,4.152722417091836,6.018156090561225,6.014728156887755,6.623026945153061,6.593132174744898
49,8142,2.823262117346939,2.752830038265306,2.837093431122449,2.8461017219387754,3.072245695153061,3.1017817283163267,3.1241430165816326,3.2687539859693877,2.9099569515306123,3.275829081632653,2.991191007653061,3.0427694515306123
50,8258,11.678332270408163,11.18634406887755,9.2109375,11.558713329081632,4.04019850127551,11.710917570153061,8.096779336734693,11.143335459183673,9.73373724489796,11.144013073979592,10.478814572704081,11.314592633928571
51,8426,3.68734056122449,3.891780931122449,3.5012356505102042,3.4636080994897958,3.84488600127551,3.8145926339285716,4.398636798469388,4.301937181122449,4.660514987244898,4.492147640306122,4.375856983418367,4.265405771683674
52,8560,2.780951052295918,2.397181919642857,2.5991310586734695,2.5040258290816326,2.4482820471938775,2.5402383609693877,2.2962173150510203,2.3523397640306123,2.2561184630102042,2.429149394132653,2.2312460140306123,2.3737842793367347
53,8591,5.727618781887755,5.993403220663265,4.6264349489795915,5.093391262755102,3.5885283801020407,3.395129145408163,4.286910076530612,3.779376594387755,5.645607461734694,5.395129145408164,6.158023756377551,5.839225924744898
54,8683,9.657146843112244,7.998465401785714,9.633111447704081,7.647062340561225,8.060985331632653,6.252192283163265,5.317920918367347,4.482860331632653,6.602479272959184,7.152782206632653,8.024294483418368,9.422652264030612
55,8913,17.188655931122447,17.46029974489796,14.548110650510203,14.960259885204081,7.654735331632653,8.428611288265307,3.8542928890306123,5.1235451211734695,12.006218112244898,12.40672831632653,16.70571588010204,16.726682079081634
56,8939,5.132055165816326,5.142936862244898,5.440628985969388,5.596400669642857,5.75129544005102,5.786013233418367,5.444694674744898,5.668148118622449,5.345942283163265,4.99039381377551,4.6811623086734695,4.795041454081633
57,9117,2.8829520089285716,2.950275031887755,2.962213010204082,2.882214604591837,2.782684948979592,2.844188456632653,3.0144292091836733,2.824896364795918,3.004085618622449,2.6679089604591835,2.854591836734694,2.638392857142857
58,9227,3.364875637755102,3.3425143494897958,2.2246691645408165,2.2165776466836733,2.6045320471938775,2.5945272640306123,3.613580197704082,3.5372488839285716,4.060447225765306,3.9651825573979593,3.9930444834183674,3.849709024234694
59,9519,3.682995854591837,4.14437181122449,5.4018853635204085,5.536690848214286,7.229452327806122,6.885542889030612,8.380859375,8.08266900510204,7.890983737244898,7.537707270408164,5.975705516581633,5.7016701211734695
60,9777,4.374362244897959,4.504344706632653,3.79296875,3.8455038265306123,4.59895169005102,4.76237643494898,5.71859056122449,6.069156568877551,6.216996173469388,6.634845344387755,5.885204081632653,5.791573660714286
61,9929,3.771863042091837,3.9368423150510203,3.9095782844387754,3.9873046875,4.098652742346939,4.128069196428571,4.223891900510204,4.087611607142857,3.8863998724489797,3.961894132653061,3.630759725765306,3.9566127232142856
62,9939,3.20394212372449,3.4840361926020407,3.4775988520408165,3.609654017857143,3.5144491390306123,3.6480189732142856,3.496273118622449,3.4752670599489797,3.2644292091836733,3.1139190051020407,3.277622767857143,3.0593112244897958
63,10013,2.4754663584183674,2.580456792091837,2.166613520408163,2.3434311224489797,2.173030931122449,2.3531170280612246,2.3488719706632653,2.529197225765306,2.5585339604591835,2.5826889349489797,2.570691167091837,2.5760323660714284
64,10048,3.510224011479592,3.536930006377551,3.2285754145408165,3.275769292091837,2.996691645408163,2.5234773596938775,3.013950892857143,2.1410235969387754,3.151646205357143,2.6181640625,3.35921556122449,3.1934789540816326
65,10133,3.180584343112245,3.395786830357143,5.176797672193878,4.988580197704081,6.525649713010204,6.219686702806122,6.743044483418367,6.535255899234694,6.189174107142857,5.809590242346939,4.582987882653061,4.233059630102041
66,10178,2.9802295918367347,3.326171875,3.1731106505102042,3.1402264030612246,3.3059032206632653,2.901008450255102,3.492466517857143,2.624202806122449,3.386200573979592,2.3951690051020407,3.3466198979591835,2.4601801658163267
67,10367,4.635004783163265,4.6938775510204085,4.235471141581633,4.260184151785714,3.5194913903061225,3.593470982142857,3.2123325892857144,3.21859056122449,3.840023118622449,3.8601522640306123,4.3324896364795915,4.42317044005102
68,10391,7.695890465561225,7.641880580357143,7.054388552295919,7.095165019132653,5.027463329081633,5.011320153061225,2.58773118622449,2.524952168367347,5.425482302295919,5.483039700255102,7.01335299744898,7.06999362244898
69,10419,3.630939094387755,3.670440051020408,3.609733737244898,3.707389987244898,3.2377032844387754,3.2205636160714284,2.422492825255102,2.5270846619897958,2.252570950255102,2.3493502869897958,3.1142976721938775,3.020866549744898
70,10423,6.171077806122449,6.132732780612245,6.085897640306122,4.086814413265306,5.376992984693878,5.99382174744898,5.1156927614795915,5.554906728316326,6.01692044005102,5.492885044642857,6.362085459183674,5.724250637755102
71,10456,2.4232501594387754,3.5578563456632653,2.3220463966836733,3.3932358099489797,2.52425462372449,3.27457350127551,2.966198979591837,3.288703762755102,3.352718431122449,3.0787627551020407,3.5637157206632653,2.8711535395408165
72,10514,2.117885044642857,1.9562539859693877,1.9926458864795917,1.9375597895408163,1.9331154336734695,2.0082908163265305,1.8912029655612246,2.0549067283163267,1.8375119579081634,1.9920479910714286,1.765286192602041,1.9998604910714286
73,10775,2.2874481823979593,2.234753667091837,2.2154815051020407,2.1974649234693877,2.0677814094387754,2.207330197704082,2.048030931122449,2.246611926020408,2.092793367346939,2.292171556122449,2.1426179846938775,2.2304288903061225
74,10872,7.668686224489796,7.511798469387755,6.409398915816326,6.2631935586734695,4.224788743622449,4.574796715561225,3.5749362244897958,3.926857461734694,5.799565529336735,5.947803730867347,7.269710618622449,7.338309151785714
75,10947,2.6176060267857144,2.615613042091837,2.709661989795918,2.711734693877551,2.8487723214285716,2.803691007653061,2.8687420280612246,2.836615114795918,2.6152941645408165,2.584602200255102,2.359992825255102,2.4181082589285716
76,11057,4.051618303571429,3.984733737244898,4.806939572704081,4.789002710459184,4.861029177295919,4.912488042091836,4.062240911989796,4.092334980867347,3.0342195471938775,2.9449736926020407,2.7822664221938775,2.8798429528061225
77,11293,3.2820870535714284,3.3789461096938775,3.51383131377551,3.5163823341836733,3.779017857142857,3.5790417729591835,3.5716079400510203,3.63753587372449,3.4782963966836733,3.3813576211734695,3.523616868622449,3.065788424744898
78,11426,5.078922193877551,4.928411989795919,5.570332429846939,5.536491549744898,5.189672353316326,5.26823580994898,3.8878348214285716,4.015425701530612,1.8946707589285714,2.3946707589285716,3.174984056122449,3.323939732142857
79,11614,2.4952566964285716,2.3066804846938775,4.927036830357143,4.890485491071429,5.886120854591836,5.929009885204081,6.230169802295919,6.348393654336735,6.14957350127551,6.145707110969388,5.296277104591836,5.312101403061225
80,11714,2.39144212372449,2.716976243622449,3.433673469387755,3.5540497448979593,4.519610969387755,4.689572704081633,5.10417330994898,5.107760682397959,4.6645408163265305,4.6987404336734695,3.4537826849489797,3.3684829400510203
81,11736,8.148517219387756,9.769451530612244,10.127092633928571,10.736746651785714,10.696049904336734,10.968451052295919,10.384227519132653,10.16244818239796,9.449936224489797,7.96125637755102,9.187360491071429,3.185367506377551
82,12134,4.65852200255102,4.632533482142857,4.642617984693878,4.653419961734694,3.815349968112245,3.832409917091837,2.6775350765306123,2.835419323979592,3.1492147640306123,2.978216677295918,4.069216358418367,4.120356345663265
83,12325,12.838647959183673,13.219945790816327,13.309689891581632,13.406867825255102,12.395746970663266,12.325275031887756,9.94612962372449,9.456812021683673,3.598254145408163,2.8787866709183674,9.866171077806122,9.3876953125
84,12388,3.344806281887755,3.240852200255102,3.407326211734694,3.1642617984693877,3.500538105867347,3.111627072704082,3.4986248405612246,3.08870774872449,3.3626434948979593,2.7689732142857144,3.2224569515306123,3.1580038265306123
85,12536,7.185247927295919,6.98323899872449,7.100147480867347,7.268833705357143,5.793506855867347,6.1181640625,3.6100127551020407,4.28547512755102,3.873664700255102,4.345005580357143,5.858438297193878,5.879803093112245
86,12670,5.610012755102041,5.6518255739795915,5.345603475765306,5.338069993622449,4.111666932397959,4.149653220663265,2.79085618622449,2.6456473214285716,4.163723692602041,4.126773756377551,5.247488839285714,5.18961256377551
87,12745,3.5740991709183674,2.772361288265306,3.7428451849489797,2.952427455357143,3.6611328125,3.113819355867347,3.556819993622449,3.0761120854591835,3.29019850127551,3.1317960778061225,2.8977997448979593,3.1086176658163267
88,12932,3.9675542091836733,4.330436862244898,2.893455038265306,3.253109056122449,2.699916294642857,3.0583346619897958,3.930644132653061,4.033282844387755,4.805903220663265,4.781588807397959,4.849868463010204,4.760821906887755
89,13034,3.680365114795918,3.3331473214285716,3.7219188456632653,3.2870495854591835,4.912547831632653,4.6313775510204085,5.796934789540816,5.721241230867347,5.8134765625,5.6371771364795915,4.838667889030612,4.786690848214286
90,13078,5.37629544005102,4.948441485969388,5.87175143494898,5.673768335459184,5.407087053571429,5.299465880102041,4.493084343112245,4.523537149234694,3.631816007653061,3.6817602040816326,4.102279974489796,4.306202168367347
91,13417,7.4833984375,7.443219866071429,6.318259725765306,6.2055365114795915,3.920978156887755,3.9689692283163267,3.258350605867347,3.6121851084183674,6.054547991071429,6.110989317602041,7.481365593112245,7.508231026785714
92,13496,6.144630899234694,6.4087013711734695,7.11882174744898,6.933035714285714,6.70182955994898,6.620675223214286,5.131915656887755,4.948361766581633,2.984813456632653,2.8346221301020407,4.303531568877551,4.3344626913265305
93,13555,3.0973373724489797,3.4186862244897958,3.1854272959183674,3.4292889030612246,3.4802495216836733,3.5041254783163267,3.530891262755102,3.332908163265306,3.400849011479592,3.3642578125,3.2957788584183674,3.0763911033163267
94,13601,4.436483577806122,4.802196269132653,3.4234095982142856,3.9380779655612246,3.2764070471938775,3.9147201849489797,4.449816645408164,4.554607780612245,5.032405931122449,4.90836256377551,5.082967952806122,4.791593590561225
95,13626,2.9727758290816326,2.8389269770408165,3.2416892538265305,3.0207469706632653,3.5601482780612246,3.2775829081632653,3.4527264030612246,3.3628826530612246,3.183872767857143,3.0074139030612246,2.8751395089285716,2.7335180165816326
96,13810,2.5155054209183674,2.903340242346939,2.599330357142857,2.844188456632653,2.8407605229591835,3.0959024234693877,3.115832270408163,3.1752232142857144,3.1214325573979593,3.1498126594387754,3.0947265625,2.9340122767857144
97,13875,4.818598533163265,4.9057716836734695,5.1499322385204085,5.261619100765306,4.876275510204081,4.857621173469388,4.102419483418367,4.176837531887755,3.3072983099489797,3.359474649234694,3.775390625,3.622767857142857
98,14086,2.700633769132653,2.796496332908163,3.4711017219387754,3.54296875,4.0400390625,4.140923947704081,4.128049266581633,4.219965720663265,3.7365274234693877,3.7859933035714284,2.955955038265306,3.056720344387755
99,14303,8.695850605867347,8.450275031887756,7.77425462372449,7.652961575255102,4.967853156887755,5.007075095663265,3.220802774234694,3.353336256377551,6.678930165816326,6.847018494897959,8.24559550382653,8.351582429846939
100,14379,3.114237882653061,2.767219387755102,3.256915656887755,3.040836256377551,3.228794642857143,3.1835538903061225,2.9895766900510203,2.9213767538265305,2.501933195153061,2.5328643176020407,2.385463169642857,2.45035475127551
101,14743,4.32194674744898,4.138472576530612,4.120495854591836,4.068917410714286,4.381038743622449,4.12629544005102,4.657326211734694,4.478475765306122,4.764369419642857,4.642558195153061,4.534777582908164,4.175880899234694
102,14779,4.53190768494898,4.799007493622449,8.125418526785714,7.835000797193878,11.217334980867347,10.493044483418368,11.875996492346939,11.254743303571429,11.82973931760204,11.42105787627551,9.697305484693878,9.052016900510203
103,14969,8.815150669642858,8.773138552295919,7.678172831632653,7.4623724489795915,5.633171237244898,4.991031568877551,5.050362723214286,3.3194555165816326,7.217574139030612,6.564831792091836,8.60760124362245,8.251694036989797
104,15013,3.1166892538265305,2.9459701849489797,3.286730707908163,2.908023756377551,3.3792251275510203,2.839166135204082,3.3861607142857144,2.7399154974489797,3.162488042091837,2.6888751594387754,3.092693718112245,2.663524394132653
105,15113,4.635702327806122,4.606006855867347,4.6255181760204085,4.291573660714286,4.0659478635204085,3.5240154655612246,3.8525789221938775,3.0341796875,4.169802295918367,3.8040497448979593,4.39909518494898,4.222437021683674
106,15416,3.4202606823979593,3.1556720344387754,4.477618781887755,4.020547672193878,5.142578125,4.51985012755102,5.163624043367347,4.468152104591836,4.624382174744898,4.053950095663265,3.5986328125,3.103415975765306
107,15420,3.2478276466836733,3.062400350765306,3.2939851721938775,3.1927814094387754,3.3283442283163267,3.361507493622449,3.307318239795918,3.3658721301020407,3.1809231505102042,2.977838010204082,2.8852638711734695,2.756556919642857
108,15445,6.06965481505102,4.775370695153061,5.007991868622449,4.70442044005102,3.5808155293367347,5.056421396683674,3.8522201849489797,5.757274394132653,4.673030931122449,6.308633609693878,4.990274234693878,6.21452487244898
109,15638,3.7605428890306123,3.588349011479592,3.7355907206632653,3.480369100765306,3.9037986288265305,3.661810427295918,4.054069674744898,3.4862683354591835,4.10481106505102,3.5660674426020407,4.047991071428571,3.671436543367347
110,15870,5.492087850765306,5.609275350765306,5.821647799744898,5.4575294961734695,5.5224609375,5.191306600765306,4.542829241071429,4.114656409438775,4.22965162627551,3.583805006377551,4.679249043367347,4.453164859693878
111,16071,4.647062340561225,5.395866549744898,4.781190210459184,5.35676419005102,4.15836256377551,5.259127869897959,3.8238799426020407,5.072245695153061,5.0912986288265305,4.856086575255102,5.322265625,4.629583864795919
112,16088,3.2138273278061225,3.170380261479592,3.1197783801020407,3.075892857142857,3.2189891581632653,3.1635841836734695,3.3651745854591835,3.3033920599489797,3.4474649234693877,3.337013711734694,3.2178930165816326,3.1263751594387754
113,16105,3.2968351403061225,4.0854591836734695,3.0501434948979593,3.8311144770408165,3.1439532844387754,3.7051379145408165,3.259247448979592,3.42008131377551,3.678790656887755,3.405871332908163,3.7003946109693877,3.2817482461734695
114,16185,2.709881218112245,2.761100924744898,2.5658282844387754,2.5720065369897958,3.5093470982142856,3.4635483099489797,3.900410554846939,3.8612683354591835,3.829559948979592,3.832110969387755,3.5617227359693877,3.5400789221938775
115,16251,2.17984693877551,2.8891501913265305,4.273975605867347,4.273856026785714,6.004245057397959,5.9985052614795915,6.464405293367347,6.432477678571429,6.223592952806122,6.1162109375,4.841398278061225,4.698461415816326
116,16786,8.386519451530612,8.373086734693878,7.400091677295919,7.4438177614795915,5.043965242346939,4.756536989795919,3.75862962372449,3.03433912627551,6.532087053571429,6.390066964285714,8.053132971938776,8.125119579081632
117,16793,3.316844706632653,3.280970982142857,4.454300860969388,4.164600605867347,5.976143973214286,5.657465720663265,6.61702806122449,6.347576530612245,6.307059151785714,6.19644850127551,5.069355867346939,4.89241868622449
118,16799,7.957370057397959,8.381915656887756,12.281449298469388,12.3125,13.544184470663266,13.49041374362245,12.546635841836734,12.391462053571429,9.434012276785714,9.031389508928571,5.419184470663265,2.7787189094387754
119,16875,7.768494897959184,7.78938137755102,6.684151785714286,6.78515625,4.143116230867347,4.179308832908164,3.420619419642857,3.26871412627551,6.2563576211734695,6.094009088010204,7.571049904336735,7.591179049744898
120,16901,8.314253826530612,5.707469706632653,8.453404017857142,5.806441326530612,8.344427614795919,6.209821428571429,7.628886320153061,6.567183514030612,7.3432916135204085,6.313117825255102,6.580815529336735,6.630440848214286
121,17027,3.6087970344387754,3.6179249043367347,3.387077487244898,3.3990752551020407,3.414959343112245,3.1888751594387754,3.450494260204082,3.169483418367347,3.445491868622449,3.2730189732142856,3.4608179209183674,3.419642857142857
122,17413,2.62027662627551,2.52652662627551,2.631317761479592,2.3696388711734695,2.6942761479591835,2.3132573341836733,2.5610251913265305,2.2556202168367347,2.5722257653061225,2.2349330357142856,2.5880102040816326,2.347217793367347
123,17675,2.8750597895408165,4.206014827806122,3.492805325255102,3.7486248405612246,4.205078125,3.454121492346939,4.441366390306122,3.347297512755102,4.446886957908164,2.953304368622449,4.356026785714286,2.4172114158163267
124,17755,6.313237404336735,5.331652582908164,6.334203603316326,6.039919483418367,6.273577008928571,5.978934151785714,6.019451530612245,5.963528380102041,5.80143893494898,5.924047353316326,4.332708864795919,5.951211734693878
125,17799,4.465760522959184,4.330436862244898,4.034458705357143,4.157625159438775,4.635762117346939,4.231026785714286,4.2738958864795915,4.153240593112245,4.55339205994898,4.11393893494898,4.213428730867347,4.2456353635204085
126,17935,7.803272480867347,7.710877710459184,7.620914381377551,7.537408322704081,6.0024713010204085,5.7739158163265305,3.742725605867347,3.2331592793367347,4.347596460459184,4.083366549744898,6.61784518494898,6.484275350765306
127,18054,3.099509725765306,3.3057039221938775,3.2612205038265305,3.0335419323979593,3.3011798469387754,2.731903698979592,3.318877551020408,2.606265943877551,3.297173947704082,2.5212651466836733,3.210658482142857,2.65640943877551
128,18241,5.66031568877551,5.657645089285714,2.8526785714285716,2.887874681122449,4.229133450255102,4.2553611288265305,6.486427774234694,6.466617506377551,7.296934789540816,7.203742825255102,6.997448979591836,6.908482142857143
129,18267,4.870834661989796,4.934291294642857,6.354910714285714,6.203563456632653,6.625558035714286,6.466159119897959,6.060566804846939,5.7621771364795915,4.456831951530612,3.912786989795918,3.6916055484693877,2.4750876913265305
130,18268,3.531768176020408,3.6868622448979593,3.220523756377551,3.3132374043367347,3.0987523915816326,3.097835618622449,3.3179408482142856,3.255400988520408,3.5301538584183674,3.479133450255102,3.6722735969387754,3.4848533163265305
131,18301,3.7023477359693877,3.467853156887755,4.3286431760204085,4.294005102040816,5.1606544961734695,5.046695631377551,5.2445990114795915,5.180265465561225,4.583645567602041,4.6489357461734695,3.8807995854591835,3.7725007971938775
